宋家庄 小三居  高楼层 满五年唯一包含综合地价款,460,单价51547元/平米
公主坟翠微 标准三居室客厅带明窗户型 看房方便带装修,650,单价81149元/平米
店长推荐 满五年业主名下唯一住房  装修好基本没住,330,单价35576元/平米
此房满五唯一视野好，采光充足，南北通透,266,单价28190元/平米
电梯 9+10复式 全南格局带10平露台 地暖 南向3居室,318,单价26520元/平米
地段好四环边 精装修 全 南向两居室 户型好 采光好,316,单价43768元/平米
带电梯，满五唯一，南北通透，六里桥东地铁,545,单价63299元/平米
东城区，二环内，龙潭北里全南向两居，满五年家庭一套,515,单价78327元/平米
劲松华腾园  满五唯一   视野开阔 光线好,758,单价57560元/平米
2013年电梯房 南北通透3居 楼前没有遮挡视野好,320,单价31873元/平米
店长推荐大客厅通透大两居，采光足，视野好,320,单价43687元/平米
道家园1996年钢混高层三居诚意出售,430,单价55320元/平米
绿城百合公寓带电梯三居室，户型方正，业主诚意出售,365,单价27197元/平米
7月8号契税票满五年 小三居 精装修 诚意出售 看房随时,379,单价43260元/平米
宏嘉丽园，改善居家3居，满5年唯一商品房，业主诚售,952,单价77317元/平米
地铁站满五年唯一板楼南北通透户型,562,单价56083元/平米
地铁旁 全南正规两居 精装修 价格可谈 着急出售,365,单价42217元/平米
南北通透，电梯高层大三居，商品房满五年唯一,540,单价36247元/平米
南北通透，满五唯一，高楼层，视野好，通风好采光棒,629,单价65209元/平米
双裕花园西区，1+2复式，一层带90平院，看房方便,660,单价40105元/平米
万科紫苑  南北通透 总高九层 一梯两户 小三居,610,单价66938元/平米
南北通透格局，三居室，低楼层，上下方便，配套完善,202,单价15527元/平米
南北通透全明格局四居室，北向观景视野开阔,980,单价41189元/平米
满五年精装修南北两居室,户型无改动,293,单价36967元/平米
金地精装三居室 前后采光无遮挡 业主精装自住,369,单价42317元/平米
天鑫家园，商品房，南北朝向，两居室,385,单价44238元/平米
华威北里，明厅三居，南北通透，非顶层，满五唯一,448,单价61811元/平米
万年花城二期 精装南北通透三居 交通便利 看房方便,835,单价66891元/平米
东二环富力城  南北通透两居室  税费少，总价低,880,单价85379元/平米
户型方正，正规小两居，满五家庭名下唯一住房。,475,单价69182元/平米
南北通透 正规大三居 有电梯 大产权 靠谱签约,429,单价26384元/平米
温泉花园 错层两居室两卫 满五唯一看房有钥匙,275,单价26741元/平米
融科香雪兰溪  满五唯一 看房随时 洋房 大三居有电梯,450,单价32015元/平米
南北通透三居室，看房有钥匙，前方无遮挡采光好,498,单价52333元/平米
芍药居 空军部队的房子 临近地铁 校区管理好 满五唯一,935,单价73173元/平米
房山长阳 南北一层 带院 两居室 业主诚心出售！,289,单价38730元/平米
满五唯一，正规三居，业主诚意卖房，接受换房客户,605,单价55056元/平米
朗琴园 板楼一梯两户 客厅落地窗对小区花园,1420,单价99685元/平米
定福庄西街全南两居  满五年公房  低楼层,320,单价49605元/平米
2000年商品房社区，信恒大厦两居室，满五唯一。,808,单价66051元/平米
精装 满五年南北通透 主卧带阳台三居 看房方便,420,单价46703元/平米
南湖佳苑南北三居室 小区安静 带车位 有钥匙,990,单价71859元/平米
此房为南北通透三居室，满五唯一，独立院落,378,单价31422元/平米
望兴居板楼，南北通透两居室，中间层，采光好。,655,单价57136元/平米
满五年商品房，明厨明卫，南北通透，电梯洋房,412,单价44652元/平米
南北大三居，双卧朝南，客厅朝南，大面宽。中间楼层。,499,单价36686元/平米
此房满二 南北通透 看房方便 三居室,402,单价32876元/平米
一层带花园，满五唯一，南北通透户型。,321,单价42800元/平米
精装修一层带花园，南北通透南侧花园和社区花园相连,519,单价36817元/平米
顺驰领海 西南向 二居室 采光好 位置好 业主诚意出售,420,单价40327元/平米
★★★★★店长推荐优质房源 全南 板楼 采光好,360,单价51821元/平米
经适房， 正规三居室，南北通透，满五年唯一,465,单价40478元/平米
满五唯一，一天未住，高层观湖景，带车位,1600,单价82487元/平米
北航南门 双南大两居 落地飘窗 税费低 诚心出售,1060,单价90949元/平米
八里庄南里，带电梯，双南向，满五唯一,355,单价53328元/平米
海淀清河8号线永泰庄地铁东500米大两居室,556,单价50041元/平米
韩村河西小区 南北向 两居室 二层 满五唯一,138,单价16716元/平米
满五年公房，正规南北朝向两居室，业主诚意出售,350,单价52522元/平米
合生住宅大三居，南北通透，次新房，高楼层边户！,450,单价28926元/平米
链家聚焦 满五年唯一，明厨明卫，西南北通透，双阳台,805,单价55190元/平米
惠新里军休所南北通透三居室，正规客厅，采光无遮挡,635,单价84397元/平米
南4环 美利新世界 南北3居 双卫 满五年唯一,559,单价43047元/平米
潘家园桥东 建业苑低楼层 南北三居室,542,单价61271元/平米
首开优质三居室 南北通透 一梯两户,610,单价64970元/平米
主力三居、经典户型、南北通透、正对花园，明厨明卫,2080,单价109515元/平米
万柳园小区南北通透三居室 户型方正 看房有钥匙,398,单价53302元/平米
智汇雅苑 南北两居室 满二年  业主诚心出售,313,单价34578元/平米
西城区二环里低总价两居室，已购公房,435,单价86156元/平米
满五年 1998年建房 东南户  交通便利,213,单价30119元/平米
南北通透两居室 商品房房本 满两年  有钥匙  看房随时,689,单价72140元/平米
此房是板楼带电梯，一梯两户，次顶层，采光视野好。,570,单价36129元/平米
北街家园六区 南北通透的三居室 精装修,348,单价45670元/平米
东西通透 一梯两户 板楼带电梯,395,单价57969元/平米
南北通透3+1户型，精装拎包入住，有钥匙随时看房,825,单价51208元/平米
潘家园武圣东里小区南北通透三居室,449,单价55228元/平米
精装修三居室双位满五年唯一的房子,439,单价33083元/平米
东南向高层2居 主卧独立阳台 无遮挡 采光好,516,单价51308元/平米
农光里 1997年 高板楼 精装修,372,单价60775元/平米
全南向两居室采光好，满五唯一，单价7.72万元每平,875,单价75050元/平米
首付180万，东南两居室，精装修，业主诚心卖,398,单价45217元/平米
通州万达商圈，南北通透，中间楼层，有地下室10平米,630,单价45259元/平米
花园洋房  南北三居室   满二年 看房随时,287,单价32096元/平米
两层空中别墅，适合两代人居住，楼间距宽，带电梯。,665,单价28820元/平米
此房满五年唯一，高楼层，采光好,410,单价29282元/平米
2008年商品房  中高楼层南北通透大2居 诚心出售,769,单价62689元/平米
正规3居室，板楼社区公摊小，适合一家人居住。,385,单价30452元/平米
望京新城106平米的2居室，满5年家庭名下唯一住宅,605,单价57076元/平米
高井小区 房子是满年唯一商品房精装修，采光好。,199,单价33983元/平米
商品房 长安新城 大三居  西南  阳光充足 方方正正,575,单价49784元/平米
嘉铭高层观景，满5唯一诚意出售，看房随时有钥匙！,930,单价71358元/平米
永乐西区税少，1995年中间层南向两居，有客厅！,349.5,单价46139元/平米
莱圳家园南北通透三居室，满五唯一，看房方便,805,单价69697元/平米
大自然新城雅苑 南北通透 精装三居室,177,单价16405元/平米
金地仰山东区洋房四居室，双卧客厅朝南，采光视野好,699,单价51675元/平米
鲁谷品质小区 南北通透一梯两户 前后花园 只有契税,525,单价57327元/平米
五环内通透三居 次新房 采光好,640,单价55696元/平米
户型方正 南北通透  双卫  满五唯一,475,单价40200元/平米
北京青年城 精装南北通透大三居 诚意出售,670,单价45384元/平米
翠福园小区  顶层带阁楼  两居室  两个卫生间,265,单价49084元/平米
别墅区公寓  户型方正  采光视野无遮挡,415,单价28834元/平米
低楼层大两居卧室方正，满五唯一拎包入住！,305,单价37511元/平米
房本满五年家庭唯一，精装两居，位置好，采光好,290,单价36737元/平米
满五年，一梯三户，双地铁，蒲黄榆站,243,单价57597元/平米
南北通透，精装修，中高楼层，采光好，视野好,312,单价35037元/平米
山水汇豪苑A区 一层带花园 南北通透 两居室,175,单价23557元/平米
融科香雪兰溪三居室 户型方正 采光好,305,单价34113元/平米
行宫园 南北通透 满五唯一 商品房,210,单价29549元/平米
板楼三居室，双卫生间，南北通透，近地铁，满五唯一,326,单价25122元/平米
别墅品质+方正3室2卫+南北双通+满5年一套房+诚意出售,610,单价42471元/平米
南四环满五年唯一 南北通透三居室 有钥匙看房方便,398,单价46567元/平米
业主诚意出售 满五唯一  看房随时,185,单价18381元/平米
翠屏南里 板楼2层 南北通透3居 有钥匙随时看房,339,单价34981元/平米
双卧朝南，正对花园，高层采光+视野好,599.9,单价68474元/平米
二期样板楼、高楼层视野好、精装修,790,单价58675元/平米
金三观景层让您尽享花园品质生活 南北通透三居室,1038,单价79976元/平米
商品房满五年唯一一层带花园三居室，带车位，双卫,495,单价38219元/平米
奥园四期，南北通透，精装两居室，全明格局，看房随时,600,单价53894元/平米
满五唯一 中楼层南北通透 双卫设计两居,550,单价48942元/平米
原始格局四居室 有独立餐厅 双卫生间不临路 不临街,409,单价29144元/平米
南北通透紧凑三居室户型，格局合理无浪费采光充足,580,单价61814元/平米
满五唯一，精装自住，主卧室朝南，采光视野好,540,单价43514元/平米
70年产权商品房 2010年建成 一梯两户南北通透两居室,470,单价49921元/平米
鲁班奖社区，南北双通透三居室，不临街,700,单价46460元/平米
全南向精装小两居 视野开阔 采光好,266,单价51372元/平米
满五唯一南北通透业主诚心出售，看房有钥匙随时看房,340,单价23100元/平米
满五唯一商品房 高楼层采光视野好,330,单价39366元/平米
清河 永泰庄6号院 2层 正规三居室,460,单价63075元/平米
星城站南侧，燕化星城建德四里小复式，满五年带储藏间,207,单价19016元/平米
南北双通透，满五年唯一的商品房，中间楼层,298,单价32896元/平米
商品房满五年 三居两卫 南北通透,665,单价53132元/平米
双龙南里单价低的两居室 满五年唯一住房,289,单价49025元/平米
京通苑 满五年唯一 一梯两户南北通透两居,325,单价43041元/平米
瑞海家园南北通透三居室，单价低，只有契税,420,单价33885元/平米
南北通透大三居，满五年，公房，采光充足,442,单价54690元/平米
2004年小区，南北双通透，双卫生间 满五年唯一,339,单价36007元/平米
商品房满五不唯一，东西通透，中间位置，视野宽阔,940,单价102688元/平米
月坛，南北通透两居室，阜成门地铁，满五唯一,689,单价127122元/平米
满五年税费少，双明卫，南北通透对花园，眼镜房大面宽,765,单价61739元/平米
满五唯一 看房随时 单价低 位置好,890,单价46578元/平米
精装 从未入住 中高楼层采光好 有钥匙 换房诚意出售,295,单价33649元/平米
五道口 93年钢混满五公房，板楼带电梯,560,单价87913元/平米
玉泉路 低楼层 精装婚房 南北通透两居室 满五唯一,329.5,单价52203元/平米
万科紫台 南北通透三加一户型 前后花园 俩卧室有阳台,1118,单价65557元/平米
满2年，原值327万，精装修，急售,597,单价63912元/平米
燕莎2011年开盘 满五唯一南北通透 采光充足拎包入住。,1499,单价72686元/平米
：
满五年唯一，采光好诚心出售随时签约。,1595,单价122270元/平米
低楼层南北通透 全明格局 产权清晰 随时签约,475,单价24354元/平米
清友园板楼三居+南北通透+前后花园不临街+看房随时,805,单价50760元/平米
珠江国际城八区 南北通透三居室 前后无遮挡 看房方便,620,单价44634元/平米
东方太阳城三期双卧朝南大三居，带明卫、储物间,500,单价31833元/平米
花园洋房 精装自住房 南北通透,306,单价34429元/平米
四环内 南北通透 两居室 中间楼层带电梯 近地铁,360,单价52387元/平米
国美优质两居室 明厨明卫 可以给周期 诚意出售,526,单价57847元/平米
翠成馨园A区，南向一居室 交通方便楼下就是公交总站,267,单价46695元/平米
海淀西四环，低总价大两居，满五年唯一商品房，无遮挡,618,单价60405元/平米
中间楼层三层，满五年税少，业主委托钥匙随时看房,495,单价81778元/平米
房子是满五年的公房，东南向，带客厅，精装修二居室,405,单价65641元/平米
龙熙顺景，电梯洋房，满五年，全明格局,338,单价24453元/平米
北苑2号院 社区周边配套齐全 出行交通便利,505,单价51531元/平米
万科幸福汇  满五年，南北通透 三居出售,229,单价24042元/平米
本房满五年唯一，户型方正，阳光充足，没有遮挡,930,单价70771元/平米
三局两卫，南北通透，高原值，南向主卧客厅,350,单价39080元/平米
满五年商品房，业主家庭唯一住房，92年三环内近地铁,328,单价60752元/平米
模南精装3居南北双通透，满五唯一，看房方便诚心卖,315,单价41684元/平米
全南向 阳光大两居 双阳台  前后不临街！,560,单价57560元/平米
远洋天地又出了两居室 不遮挡 视野开阔,729,单价61061元/平米
胜古家园  户型方正 采光好 精装修 很干净,860,单价70319元/平米
一层带院 商品房满五年 三居两卫,583,单价45519元/平米
首付162万的3居室，业主自住标准装修，看房方便。,293,单价32749元/平米
富力童话时光人车分流 2014年精装三居,310,单价30606元/平米
永乐西区南北三居 户型方正 业主诚心出售,398,单价48120元/平米
香悦四季 带挑高 业主自己装修 有钥匙随时看房,495,单价43217元/平米
法式园 电梯中间层 三居室 满五唯一 有钥匙,430,单价28616元/平米
新景家园两居室，业主诚心出售，有钥匙随时看房。,760,单价99438元/平米
满五年北京名下一套 平顶复式 带南北露台 带独立餐厅,500,单价24687元/平米
满五年唯一正规三室一厅，总价低 单价低！户型方正！,470,单价57178元/平米
南二环边 中行家属楼 毗邻万达凉水河 电梯直达 带车位,520,单价67393元/平米
地铁七号线百子湾 2011年建成 楼龄新  交通便利,538,单价54714元/平米
曙光花园望山园 南北向大三居室  对小区花园安静,950,单价68911元/平米
商品房 满五唯一 南北通透 业主诚心出售,278,单价35478元/平米
满五年唯一，双卫两居，不临街，30万装修房，接受周期,580,单价52785元/平米
西二环 单价3.8万 满五年 且只有一套 看房方便,420,单价38596元/平米
南北通透精装修三居室，中间楼层采光好,900,单价65100元/平米
定安里高楼层满五年唯一已购公房,365,单价67170元/平米
满五年唯一，钢混结构，楼层高采光好,410,单价62952元/平米
东边户 。全明格局景观房，带一个产权车位。,675,单价55717元/平米
天创世缘，全南向两居室，满五年唯一,749,单价67085元/平米
三层，满五唯一，产权清晰，看房随时,270,单价25759元/平米
万寿园 满五唯一 央产房税费少 格局方正 产权干净,1389,单价93979元/平米
丰体时代花园 正规三居室 采光充足 无遮挡 视野开阔,500,单价40434元/平米
珠江八区上叠 低总价 客厅挑高6.8米 满五年,720,单价32205元/平米
满五唯一 楼层低 生活便利 出行方便,353,单价45078元/平米
地铁顺义站，精装修三居，中间楼层，,412,单价29875元/平米
商品房，满五年在京名下唯一住房,317,单价23302元/平米
满五年 南向一居室 不遮挡 诚心出售 看房有钥匙,249,单价60985元/平米
2006年商品房 高楼层 有车位 三室两卫,1390,单价95882元/平米
东方太阳城双卧室朝南3居 毛坯房  视野开阔采光好,456,单价30761元/平米
满五年唯一，采光好视野开阔，精装修，有钥匙随时看房,408,单价47371元/平米
观奥森南北四居室 凯德开发 万科物业 无遮挡 满五年,1258,单价60409元/平米
南北通透两居室 满五年 首套客户首付90万,210,单价38058元/平米
林大北路9号院 南北通透 楼层好 大两居室 有钥匙,516,单价82389元/平米
梨园地铁旁 全明两居室 南北通透采光好,289,单价35817元/平米
黄村东里 3室1厅 236万,236,单价27407元/平米
三环边南北通透大二居室，满五年，且业主就一套房。,425,单价47019元/平米
新潮嘉园南北通透三居室三阳户型，楼层适中有钥匙,410,单价35037元/平米
五星店长推荐，高楼层 不临街两居室,510,单价56279元/平米
位置好 无遮挡 采光充足 每间屋子都是落地窗,410,单价29678元/平米
华严优质3居室，精装修，看房方便有钥匙。,595,单价76705元/平米
小区优质南北四居室，适合多口人居住,2260,单价132079元/平米
角门西双地铁 南北通透大二居有钥匙方便看房,556,单价53079元/平米
西南大两居，空置随时可看，可以观看小区花园,460,单价41902元/平米
金鑫苑小区通透复式，4层入户，满五年唯一，钥匙房,210,单价12871元/平米
电梯高层 全南向两居室 双阳台 精装拎包入住,388,单价54880元/平米
东三环内　 双南朝向　明厨明卫　精装修　首套1%契税,380,单价64593元/平米
高楼层采光好南北向通风好普通装修两居室,289,单价31874元/平米
华能央产 人车分流 板楼二层  环境好,595,单价91384元/平米
满五年复式，看房随时，采光好，诚心出售,340,单价24491元/平米
东升园双卫生间 三居室 满五年公房,1320,单价86022元/平米
高楼层  南北通透三居室，无遮挡视野好,740,单价51586元/平米
劲松六区南北通透，满五年税费少，诚意出售两居室,368,单价61039元/平米
10号线，亦庄线，三环成寿寺，南北通透,639,单价65884元/平米
商品房 三居室 全明格局 中间楼层,500,单价40352元/平米
一层带花园，中间位置，看房有钥匙，随时签约,960,单价76264元/平米
低楼层三居室，采光好，118平米,526,单价44702元/平米
独立小院 满五年 钥匙房 南北通透格局，明厨明卫,475,单价66499元/平米
满五唯一三居室，业主诚心出售。,363,单价40650元/平米
一层带花园    商满五唯一   能给换房时效,615,单价47924元/平米
苏园西区三居室，三层，满五唯一，南北通透，采光充足,327,单价32243元/平米
木樨园桥东   南三环中路  南北通透两居室,415,单价52136元/平米
满五年唯一，三层南北通透两居室。,308,单价43988元/平米
东二环内 东向大2居 70年产权公寓 交通便利 配套成熟,770,单价49101元/平米
满五年唯一，南向采光好，两室两卫，人车分流交通方便,593,单价59384元/平米
百环花园，全南三居，诚心出售。,649,单价44434元/平米
北京新天地 一改二 全明户型 满五年首套1%契税,383,单价53725元/平米
满五唯一，高楼层，无遮挡，采光，视野好,435,单价50174元/平米
电梯入住 东南向两居 主卧带落地阳台 采光好,350,单价34712元/平米
满五年，北京一套，南北通透，有钥匙 ，急售,505,单价28692元/平米
中间位置 中间楼层 南北通透 满五年 正规三居,470,单价42419元/平米
满五唯一 3层 不临街 南北通透 业主诚意出售,469,单价37817元/平米
南北通透小两居 院内有食堂 篮球场 停车位充足 有钥匙,450,单价79268元/平米
店长推荐，万科精装三居室，次顶层视野好,378,单价40830元/平米
南三环满五年公房  东西通透三居室 低楼层,385,单价55095元/平米
风雅园2居的价格，现在是3居外加1个独立阁楼,430,单价35157元/平米
静淑苑 电梯房 双卧朝南 全明格局,643,单价89430元/平米
双榆树东里带电梯三居 南北通透 诚意出售,716,单价91211元/平米
朝阳园二期 西向对花园2居 满五年且家庭北京唯一住房,615,单价54085元/平米
西城区 远见名苑商品房 阳光两居无遮挡 地铁7号线,770,单价89473元/平米
刘家窑北里 低楼层低总价两居室  车位充足 随时看房,338,单价62362元/平米
中海城 全南两居 双卫生间 满五年 距成寿寺地铁320米,610,单价58705元/平米
朗琴园朝东一居改两居，满五年，家庭就一套住房,680,单价115450元/平米
彩虹城正南向两居，视野开阔无遮挡，格局方正！,529,单价60210元/平米
万科新里程 带露台的一居室 地铁大学城北,304,单价39394元/平米
三居两卫 中间楼层  自住装修,540,单价36876元/平米
南北通透大三居，客厅面宽4.2米，采光视野好,450,单价38266元/平米
低楼层3层，小区中间位置，南北通透户型，双卫，,365,单价33951元/平米
龙锦苑东一区低楼层无遮挡抢手热卖优质房,432,单价36392元/平米
精装修 南北通透 带阁楼 带露台 采光充足 带租赁车位,260,单价45471元/平米
华威西里  朝南一室一厅  满五年税费少  中间层采光好,290,单价67411元/平米
倚林佳园，南北通透，三居室采光好,1228,单价85605元/平米
满五年的公房，楼道好，中间层，采光好，无遮挡,648,单价70176元/平米
满五年唯一，小区中间位置，正对小区花园。,396,单价45855元/平米
佳和宜园 朝南一居室 带电梯 装修不错,171,单价36391元/平米
东二环 南向两居 电梯直达 诚意出售,735,单价96698元/平米
7号线地铁达官营站 荣丰一期 正南向一居室有燃气,438,单价71127元/平米
亦庄后花园 满五唯一  优选全南两居室 周末方便看房,254,单价24959元/平米
南北通透板楼 中间楼层 不临街 无遮挡 看房方便,458,单价66803元/平米
户型方正 双卧朝南 满5年 业主唯一住房,550,单价62281元/平米
东西通透两居室，明厨明卫，采光通风好,359,单价39022元/平米
南北双通透！四环内！9号线科怡路地铁旁！,475,单价49843元/平米
马家堡西里  紧邻地铁 带电梯两居,355,单价48577元/平米
特别推荐  可等满两年  优质商品房 原值110万,259,单价43117元/平米
全南一居室，报价含一个产权车位，诚意出售,535,单价64057元/平米
宋家庄家园 3室1厅 305万,305,单价34079元/平米
满五唯一，南北通透，户型方正，采光充足,560,单价104439元/平米
鸿坤理想城大满贯西南向一居室，精装修满五年唯一,299,单价42960元/平米
沁山水婚房装修，满五年唯一，南北通透,639,单价71008元/平米
金隅万科城 东南两居 带落地窗 满五年 精装修视野好,367,单价42715元/平米
纯南两居室 带观景电梯 业主自住,435,单价47222元/平米
精装 大客厅 全南向两居  采光视野好 满五年一套房,355,单价57416元/平米
满五年公房,中间楼层,朝南向两居室,总价低,近地铁,329,单价61496元/平米
东西南北朝向，紧凑型小三居，适合一家人居住,360,单价41413元/平米
南三环成寿寺 静馨嘉苑全南两居室,536,单价53751元/平米
呼家楼北街 正规朝南两居室 满五年成本价购房,448,单价64350元/平米
南北通透，满五年唯一 ，电梯直达，前后观花园,598,单价57868元/平米
公安部分房，中间楼层，总价低两居室，,470,单价94000元/平米
静安里 满五年名下就这一套 通透一居二层大客厅,289,单价63060元/平米
梧桐苑栖凤园高楼层，交通便利，采光无遮挡，全南二居,338,单价39394元/平米
南北向二居室 板楼户型 满5年,400,单价45071元/平米
中和家园小区，正规两居室大客厅，带电梯，居家装修,481,单价57654元/平米
远洋山水 南北通透 安静 全明格局 随时看房,496,单价68367元/平米
满五年唯一，楼层好，采光充足，诚意出售，正规两居室,420,单价42932元/平米
此房位于矩阵小区，周边配套齐全，交通便利,372.5,单价56261元/平米
精装修，人民银行管理，紧邻人民大学地铁站。,610,单价103866元/平米
莲水怡园，南北通透二居，满五年，精装修。,304,单价34835元/平米
望京新城日不落户型三居室 中高楼层 看房方便,725,单价55877元/平米
惠通新苑房龄新 ，纯南向两居室，一梯4户，采光充足,172,单价22821元/平米
带电梯！满五唯一商品房！看房方便！,369,单价38855元/平米
房子房本满五年，家庭一套。交易时税费较少,508,单价72842元/平米
八里庄北里 南北通透 两居室 精装,315,单价51998元/平米
钓鱼台国宾馆宿舍，小区有管理，电梯房,420,单价110382元/平米
航天桥  定慧寺  东南向两居室  总价低,490,单价89909元/平米
2020给自己安置一个温馨港湾，北路小三居值得一看。,251,单价44488元/平米
十里堡地铁口 南北两居 满五唯一中间层 看房随时,348,单价62177元/平米
高层朝南户型，全明格局 ，诚心出售！,420,单价46834元/平米
高楼层精装修宜居大两居业主高诚意随时签约,440,单价48427元/平米
上林世家 精装两居室 带电梯  总价低,868,单价94957元/平米
本房满五唯一，税费少户型方正，看好价格可谈。,850,单价62653元/平米
东花市北里中区不临街南北通透2居室 中楼层 无遮挡,805,单价88598元/平米
西城区，全南两居采光好，诚意出售！,560,单价85824元/平米
太阳公元经典南向两居  前方无遮挡,1130,单价126554元/平米
二环内，低楼层，南向大两居，满五唯一，业主诚心卖,525,单价88863元/平米
领秀慧谷A区东西通透两居室，户型方正,375,单价47397元/平米
此房满五年，楼层合适，采光充足，户型方正,585,单价104502元/平米
经典南向一居室，中间楼层采光好，业主诚售价可聊！,340,单价57716元/平米
满五年公房，朝南向，南侧没有楼，采光充足，,238,单价40705元/平米
板楼中间楼层，满五唯一年公房，,250,单价56806元/平米
此房公房,全明格局,精装修,看房提前联系,356,单价43042元/平米
东南向 满五唯一 户型方正 采光充足 视野好 安静舒适,550,单价58567元/平米
光华欣居 南北通透两居 满五年唯一 看房随时,490,单价43433元/平米
角门司达小区中间楼层正规两居室诚心出售,299,单价48897元/平米
小户型一居室 精装修  适合单身人士居住,262,单价70830元/平米
2008年新房！东西通透两居！两梯五户！楼下有花园！,725,单价69312元/平米
回龙观良庄家园商品房5+1钢混结构2层三面采光明厨明卫,413,单价51846元/平米
小板楼 南北通透 全明格局临近公园,319,单价52982元/平米
金融街 有电梯小区 南北通透2居室,895,单价128408元/平米
东南金角，大客厅，落地飘窗，中高楼层，视野开阔,510,单价60809元/平米
南二环 方庄14号线地铁 10am新坐标 2005年社区商品房,359,单价68973元/平米
带电梯南向小户型，近地铁近医院近公园,279,单价69890元/平米
天伦锦城 朝西一居 诚心出售！,258,单价42386元/平米
满五唯一 只有契税 首套房首付约95万,226,单价33114元/平米
满五年唯一商品房，南北通透两居室,415,单价49826元/平米
翠成馨园E区 正规一居 满五唯一 高层观景,270,单价48155元/平米
西城区广外红居街远见名苑 刚需大开间,430,单价87827元/平米
中建国际港  精装修两居室  配合满五唯一  看房随时,435,单价48871元/平米
链家优选 西城  馨莲茗园 一居 满五唯一 婚房装修,505,单价78563元/平米
房子满五年公房，中科院单位的管理。,488,单价79674元/平米
水电部宿舍  南北两居  满五年公房   安静不临街,570,单价82609元/平米
满五唯一，南北通透，业主诚意出售,605,单价54926元/平米
海淀北部低总价两居室 楼层好 采光充足 看房随时,230,单价47228元/平米
房子满五年 高楼层 视野好 视野开阔 配套设施齐全,530,单价58435元/平米
中建雅颂居，只交契税，12年的高层电梯房，公立幼儿园,323,单价36150元/平米
翠屏北里东区 2室1厅 390万,390,单价44389元/平米
北清路南+简约风格+别墅洋房+正规两居+IT精英聚集地,330,单价50275元/平米
双门禁社区 户型方正 朝小区绿化，看房方便,615,单价68685元/平米
电梯 精装修正规两居室 全明格局 满五唯一 商品房,285,单价34264元/平米
满五年公房  诚意出售  随时签约,335,单价60810元/平米
恒华安纳湖精装纯南向两居室，满五唯一，看房随时,246,单价27876元/平米
满两年 主卧室带阳台 南北通透两居室  诚意出售,439,单价44801元/平米
建外SOHO 两居室 西南向 高楼层 视野好 采光好,725,单价48321元/平米
海淀西三环70年产权2008年楼龄随时可看,442,单价46196元/平米
朝丰家园南北通透两居室，满五年业主在京只有一套住房,350,单价45022元/平米
满五年  97年楼龄 南北通透 随时看房 近地铁,508,单价88812元/平米
南北通透  满两年的公房，个税一个点，看房有钥匙。,263,单价37534元/平米
雍和家园 正规大两居 满五年唯一 业主诚售,1140,单价102666元/平米
京汉旭城 优质东南向两居 看房有钥匙 满五年 带车位,365,单价45769元/平米
金福家园 西南向正规一居室 满五年 诚售,278,单价44480元/平米
育民带电梯，精装修，中楼层，业主诚心出售,730,单价133456元/平米
房子精装修，诚信出售随时签约，交通方便,527,单价42954元/平米
五环内 南北通透 正规三居 中间楼层,320,单价35189元/平米
东城区复式两居室 业主随时签约,1115,单价59123元/平米
